margin_rate,churn_penalty,review_cost,review_catch_rate,t_profit_single,t_review,t_decline,val_reviews_per_day,nb1000_profit_three_way,nb1000_profit_single,nb1000_youden_single,nb1000_rules,decline_rate_val_at_t_profit
0.01,50.0,10.0,0.85,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2045.1206218037664,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,10.0,0.95,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2140.711629130394,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,10.0,0.98,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2158.3376503990635,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,20.0,0.5,0.019,0.01718686504639152,0.01718686504639152,0.0,1701.3048367031242,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,20.0,0.65,0.019,0.015047399224871272,0.03212857077224325,27.729889451724624,1834.1046099050527,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,20.0,0.8,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1877.3002342488733,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,20.0,0.85,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1899.9427619918426,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,20.0,0.95,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,1990.0021090301468,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,20.0,0.98,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2007.6281302988161,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.02,0.0,1.0,0.5,0.0005658253343953393,0.0005069186671186311,0.0005480562870511346,30.46785787060903,3789.076217247433,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,1.0,0.65,0.0005658253343953393,0.0005069186671186311,0.0005480562870511346,30.46785787060903,3791.99335579859,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,1.0,0.8,0.0005658253343953393,0.0005480562870511346,0.0005882459895074555,26.233557873962216,3810.863822038537,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,1.0,0.85,0.0005658253343953393,0.0005480562870511346,0.0005882459895074555,26.233557873962216,3811.800896016026,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,1.0,0.95,0.0005658253343953393,0.0005480562870511346,0.0005882459895074555,26.233557873962216,3813.6750439710054,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,1.0,0.98,0.0005658253343953393,0.0005480562870511346,0.0005882459895074555,26.233557873962216,3814.237288357499,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,2.5,0.5,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,2.5,0.65,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,2.5,0.8,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,2.5,0.85,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,2.5,0.95,0.0005658253343953393,0.0005480562870511346,0.0005882459895074555,26.233557873962216,3798.8072958083067,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,2.5,0.98,0.0005658253343953393,0.0005480562870511346,0.0005882459895074555,26.233557873962216,3799.3695401948003,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,5.0,0.5,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,5.0,0.65,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,5.0,0.8,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,5.0,0.85,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,5.0,0.95,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,5.0,0.98,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,10.0,0.5,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,10.0,0.65,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,10.0,0.8,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,10.0,0.85,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,10.0,0.95,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,10.0,0.98,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,20.0,0.5,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,20.0,0.65,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,20.0,0.8,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,20.0,0.85,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,20.0,0.95,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,0.0,20.0,0.98,0.0005658253343953393,0.0005480562870511346,0.0005480562870511346,0.0,3790.7657048350643,3797.5766270418626,3786.818054887624,603.9758158070015,0.23157336223343605
0.02,5.0,1.0,0.5,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3123.6071570652857,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,1.0,0.65,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3140.573432000092,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,1.0,0.8,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3157.539706934898,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,1.0,0.85,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3163.1951319131663,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,1.0,0.95,0.0020870935334819413,0.002059595134810629,0.0025153159394622733,34.19276839397502,3186.0852426592637,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,1.0,0.98,0.0020870935334819413,0.002059595134810629,0.0025153159394622733,34.19276839397502,3189.859487926307,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,2.5,0.5,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3103.659312719433,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,2.5,0.65,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3120.625587654239,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,2.5,0.8,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3137.5918625890445,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,2.5,0.85,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3143.2472875673134,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,2.5,0.95,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3154.5581375238507,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,2.5,0.98,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3157.9513925108113,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,5.0,0.5,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,5.0,0.65,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,5.0,0.8,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3104.3454553459565,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,5.0,0.85,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3110.000880324225,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,5.0,0.95,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3121.3117302807623,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,5.0,0.98,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3124.704985267723,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,10.0,0.5,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,10.0,0.65,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,10.0,0.8,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,10.0,0.85,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,10.0,0.95,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,10.0,0.98,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,20.0,0.5,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,20.0,0.65,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,20.0,0.8,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,20.0,0.85,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,20.0,0.95,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,5.0,20.0,0.98,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3085.2765444056886,3087.963168399547,3154.0638525191703,428.54316094873616,0.11005746153238279
0.02,10.0,1.0,0.5,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2808.716193540371,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,1.0,0.65,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2832.80339169799,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,1.0,0.8,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2856.890589855608,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,1.0,0.85,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2864.9196559081483,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,1.0,0.95,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2880.9777880132274,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,1.0,0.98,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2885.795227644751,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,2.5,0.5,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2788.802216502406,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,2.5,0.65,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2812.889414660024,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,2.5,0.8,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2836.9766128176434,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,2.5,0.85,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2845.0056788701827,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,2.5,0.95,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2861.0638109752617,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,2.5,0.98,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2865.8812506067857,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,5.0,0.5,0.004462147456466892,0.003252757229545643,0.004072671288525084,28.36662629332565,2753.0410857858888,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,5.0,0.65,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2779.6994529300823,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,5.0,0.8,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2803.786651087701,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,5.0,0.85,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2811.815717140241,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,5.0,0.95,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2827.87384924532,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,5.0,0.98,0.004462147456466892,0.004204612080190862,0.0058080966179089605,33.26949997365354,2832.6912888768434,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,10.0,0.5,0.004462147456466892,0.004072671288525084,0.004072671288525084,0.0,2752.2652986532075,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,10.0,0.65,0.004462147456466892,0.004072671288525084,0.004072671288525084,0.0,2752.2652986532075,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,10.0,0.8,0.004462147456466892,0.004072671288525084,0.004072671288525084,0.0,2752.2652986532075,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,10.0,0.85,0.004462147456466892,0.004072671288525084,0.005335471533751114,28.334789451245598,2755.246374166014,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,10.0,0.95,0.004462147456466892,0.004072671288525084,0.005335471533751114,28.334789451245598,2772.39766281708,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,10.0,0.98,0.004462147456466892,0.004072671288525084,0.005335471533751114,28.334789451245598,2777.5430494123993,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,20.0,0.5,0.004462147456466892,0.004072671288525084,0.004072671288525084,0.0,2752.2652986532075,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,20.0,0.65,0.004462147456466892,0.004072671288525084,0.004072671288525084,0.0,2752.2652986532075,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,20.0,0.8,0.004462147456466892,0.004072671288525084,0.004072671288525084,0.0,2752.2652986532075,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,20.0,0.85,0.004462147456466892,0.004072671288525084,0.004072671288525084,0.0,2752.2652986532075,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,20.0,0.95,0.004462147456466892,0.004072671288525084,0.004072671288525084,0.0,2752.2652986532075,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,10.0,20.0,0.98,0.004462147456466892,0.004072671288525084,0.004072671288525084,0.0,2752.2652986532075,2734.854243235001,2521.3096501507166,253.11050609047086,0.07152775425881397
0.02,25.0,1.0,0.5,0.007400600268116356,0.008128161351207695,0.014151409313855156,34.12909470981492,2368.890512186579,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,1.0,0.65,0.007400600268116356,0.008128161351207695,0.014151409313855156,34.12909470981492,2401.284173919908,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,1.0,0.8,0.007400600268116356,0.008128161351207695,0.014151409313855156,34.12909470981492,2433.677835653237,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,1.0,0.85,0.007400600268116356,0.008128161351207695,0.014151409313855156,34.12909470981492,2444.4757228976796,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,1.0,0.95,0.007400600268116356,0.008128161351207695,0.014151409313855156,34.12909470981492,2466.0714973865656,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,1.0,0.98,0.007400600268116356,0.008128161351207695,0.014151409313855156,34.12909470981492,2472.550229733231,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,2.5,0.5,0.007400600268116356,0.008128161351207695,0.014151409313855156,34.12909470981492,2349.704682268199,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,2.5,0.65,0.007400600268116356,0.008128161351207695,0.014151409313855156,34.12909470981492,2382.0983440015284,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,2.5,0.8,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2352.0103706212326,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,2.5,0.85,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2361.240205461661,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,2.5,0.95,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2379.6998751425185,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,2.5,0.98,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2385.2377760467753,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,5.0,0.5,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2267.84414987412,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,5.0,0.65,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2295.533654395406,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,5.0,0.8,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2323.2231589166913,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,5.0,0.85,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2332.45299375712,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,5.0,0.95,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2350.912663437977,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,5.0,0.98,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2356.450564342234,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,10.0,0.5,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2210.2697264650365,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,10.0,0.65,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2237.9592309863215,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,10.0,0.8,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2265.648735507608,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,10.0,0.85,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2274.878570348036,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,10.0,0.95,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2293.3382400288933,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,10.0,0.98,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2298.876140933151,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,20.0,0.5,0.007400600268116356,0.0073380441657798345,0.0073380441657798345,0.0,2109.8941524706147,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,20.0,0.65,0.007400600268116356,0.0073380441657798345,0.0073380441657798345,0.0,2109.8941524706147,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,20.0,0.8,0.007400600268116356,0.0073380441657798345,0.0073380441657798345,0.0,2109.8941524706147,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,20.0,0.85,0.007400600268116356,0.0073380441657798345,0.011478311826033219,31.868678922131284,2152.364712974559,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,20.0,0.95,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2178.1893932107273,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,25.0,20.0,0.98,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2183.727294114984,2116.182823404561,623.0470430453554,-273.1874584843251,0.05503437531750601
0.02,50.0,1.0,0.5,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1988.5574626612874,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,1.0,0.65,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2056.4850458901965,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,1.0,0.8,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2124.412629119105,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,1.0,0.85,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2147.055156862075,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,1.0,0.95,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2257.3376716225757,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,1.0,0.98,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2274.963692891246,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,2.5,0.5,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1966.7807836894988,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,2.5,0.65,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2034.7083669184078,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,2.5,0.8,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2102.6359501473166,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,2.5,0.85,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2125.278477890286,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,2.5,0.95,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2234.731243607539,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,2.5,0.98,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2252.357264876209,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,5.0,0.5,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1930.486318736518,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,5.0,0.65,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1998.4139019654267,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,5.0,0.8,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2066.3414851943357,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,5.0,0.85,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2088.9840129373056,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,5.0,0.95,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2197.0538635824773,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,5.0,0.98,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2214.6798848511467,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,10.0,0.5,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1857.8973888305563,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
0.02,50.0,10.0,0.65,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1925.8249720594652,1688.2679436899505,-2540.7239687969127,-1150.3507327756517,0.03557196238471004
